 3002          518           1620          1787.1 
 3018          521           1620          1787.1 
 3033          524           1620          1787.1 
 3049          527           1620          1787.233 
 3064          531           1610          1776.867 
 3080          534           1610          1777.167 
 3095          537           1610          1777.1 
 3111          540           1610          1777.267 
 3127          542           1610          1777.067 
 3142          545           1610          1777.367 
 3158          548           1610          1777.175 
 3173          551           1620          1787.3 
 3189          553           1620          1787.2 
 3204          556           1620          1787.4 
 3220          559           1620          1787.55 
 3236          562           1620          1787.4 
 3251          564           1630          1797.667 
 3267          567           1610          1777.6 
 3282          570           1400          1567.7 
 3298          573           770           937.575 
 3314          576           240           407.7 
 3329          579          -20            147.5667 
 3345          582          -110           57.73332 
 3361          585          -140           27.7 
 3376          587          -140           27.8 
 3392          590          -150           17.7 
 3407          593          -150           17.625 
 3423          596          -150           17.86667 
 3438          598          -150           17.675 
 3454          601          -150           17.7 
 3470          604          -150           17.60001 
 3485          607          -150           17.60001 
 3501          610          -150           17.5 
 3516          613          -160           7.600006 
 3532          615          -160           7.699997 
 3548          618          -160           7.800003 
 3563          621          -160           7.800003 
 3579          623          -160           7.800003 
 3595          626          -160           7.96666 
 3610          629          -160           7.733337 
 3626          632          -160           7.800003 
 3641          634          -160           7.666656 
 3657          636          -160           7.899994 
 3673          638          -160           8.033325 
 3688          640          -160           7.899994 
 3704          642          -160           8.100006 
 3720          645          -160           8.100006 
 3735          647          -160           8.100006 
 3751          649          -160           8.199997 
 3767          652          -160           8.100006 
 3782          655          -160           8.199997 
 3798          657          -160           8.266663 
 3814          660          -160           8.050003 
 3829          663          -160           8.25 
 3845          666          -160           8.199997 
 3860          669          -160           8.350006 
 3876          672          -160           8.149994 
 3892          675          -160           8.350006 
 3907          678          -160           8.149994 
 3923          681          -160           8.333344 
 3939          685          -160           8.133316 
 3954          688          -160           8.366684 
 3970          691          -160           8.149994 
 3986          694          -160           8.333344 
 4001          697          -160           8.300003 
 4017          700          -160           8.300003 
 4032          702          -160           8.300003 
 4048          703          -160           8.300003 
 4064          703          -160           8.199997 
 4080          703          -160           8.199997 
 4095          701          -160           8.199997 
 4111          699          -160           8.25 
 4127          698          -160           8.000015 
 4142          696          -160           8.299988 
 4158          694          -160           8.000015 
 4173          692          -160           8.350006 
 4189          690          -160           8.149994 
